Time_Seconds,Best_Fitness
29726.74,43529.0
29732.88,43529.0
29738.87,43529.0
29744.86,43529.0
29750.82,43529.0
29756.78,43529.0
29762.72,43529.0
29768.73,43529.0
29774.73,43529.0
29780.66,43529.0
29786.74,43529.0
29792.77,43529.0
29798.72,43529.0
29804.71,43529.0
29810.65,43529.0
29816.61,43529.0
29822.72,43529.0
29828.71,43529.0
29834.74,43529.0
29840.69,43529.0
29846.63,43529.0
29852.59,43529.0
29858.53,43529.0
29864.47,43529.0
29870.47,43529.0
29876.51,43529.0
29882.49,43529.0
29888.52,43529.0
29894.51,43529.0
29900.42,43529.0
29906.31,43529.0
29912.46,43529.0
29918.47,43529.0
29924.54,43529.0
29930.65,43529.0
29936.63,43529.0
29942.52,43529.0
29948.51,43529.0
29954.5,43529.0
29960.49,43529.0
29966.57,43529.0
29972.51,43529.0
29978.45,43529.0
29984.36,43529.0
29990.46,43529.0
29996.36,43529.0
30002.36,43529.0
30008.32,43529.0
30014.24,43529.0
30020.25,43529.0
30026.22,43529.0
30032.22,43529.0
30038.16,43529.0
30044.11,43529.0
30050.0,43529.0
30055.97,43529.0
30061.91,43529.0
30067.89,43529.0
30073.93,43529.0
30079.86,43529.0
30085.93,43529.0
30092.0,43529.0
30097.99,43529.0
30103.92,43529.0
30109.88,43529.0
30115.87,43529.0
30121.87,43529.0
30127.91,43529.0
30133.86,43529.0
30139.77,43529.0
30145.93,43529.0
30151.88,43529.0
30157.85,43529.0
30163.81,43529.0
30169.75,43529.0
30175.69,43529.0
30181.74,43529.0
30187.65,43529.0
30193.6,43529.0
30199.72,43529.0
30205.71,43529.0
30211.61,43529.0
30217.59,43529.0
30223.55,43529.0
30229.48,43529.0
30235.46,43529.0
30241.48,43529.0
30247.4,43529.0
30253.36,43529.0
30259.27,43529.0
30265.32,43529.0
30271.35,43529.0
30277.3,43529.0
30283.22,43529.0
30289.22,43529.0
30295.13,43529.0
30301.09,43529.0
30307.04,43529.0
30313.08,43529.0
30319.03,43529.0
30324.98,43529.0
30330.88,43529.0
30336.83,43529.0
30342.86,43529.0
30348.77,43529.0
30354.81,43529.0
30360.71,43529.0
30366.65,43529.0
30372.6,43529.0
30378.6,43529.0
30384.48,43529.0
30390.42,43529.0
30396.4,43529.0
30402.41,43529.0
30408.39,43529.0
30414.38,43529.0
30420.34,43529.0
30426.22,43529.0
30432.18,43529.0
30438.16,43529.0
30444.06,43529.0
30450.03,43529.0
30455.97,43529.0
30461.9,43529.0
30467.85,43529.0
30473.76,43529.0
30479.7,43529.0
30485.66,43529.0
30491.54,43529.0
30497.46,43529.0
30503.43,43529.0
30509.36,43529.0
30515.3,43529.0
30521.27,43529.0
30527.22,43529.0
30533.19,43529.0
30539.14,43529.0
30545.2,43529.0
30551.14,43529.0
30557.24,43529.0
30563.14,43529.0
30569.04,43529.0
30575.01,43529.0
30581.06,43529.0
30586.99,43529.0
30593.01,43529.0
30599.03,43529.0
30604.95,43529.0
30610.9,43529.0
30616.83,43529.0
30622.75,43529.0
30628.78,43529.0
30634.71,43529.0
30640.67,43529.0
30646.63,43529.0
30652.51,43529.0
30658.42,43529.0
30664.51,43529.0
30670.45,43529.0
30676.35,43529.0
30682.31,43529.0
30688.2,43529.0
30694.17,43529.0
30700.11,43529.0
30706.07,43529.0
30712.06,43529.0
30718.05,43529.0
30724.12,43529.0
30730.11,43529.0
30736.1,43529.0
30742.0,43529.0
30747.97,43529.0
30753.93,43529.0
30759.89,43529.0
30765.82,43529.0
30771.78,43529.0
30777.75,43529.0
30783.72,43529.0
30789.67,43529.0
30795.61,43529.0
30801.57,43529.0
30807.53,43529.0
30813.42,43529.0
30819.37,43529.0
30825.31,43529.0
30831.19,43529.0
30837.15,43529.0
30843.11,43529.0
30849.05,43529.0
30854.94,43529.0
30860.94,43529.0
30867.0,43529.0
30872.96,43529.0
30878.97,43529.0
30884.96,43529.0
30890.85,43529.0
30896.89,43529.0
30902.9,43529.0
30908.84,43529.0
30914.93,43529.0
30920.9,43529.0
30926.92,43529.0
30932.93,43529.0
30938.8,43529.0
30944.71,43529.0
30950.59,43529.0
30956.5,43529.0
30962.47,43529.0
30968.43,43529.0
30974.37,43529.0
30980.3,43529.0
30986.26,43529.0
30992.2,43529.0
30998.21,43529.0
31004.11,43529.0
31010.07,43529.0
31015.91,43529.0
31021.87,43529.0
31027.8,43529.0
31033.71,43529.0
31039.64,43529.0
31045.59,43529.0
31051.52,43529.0
31057.49,43529.0
31063.52,43529.0
31069.39,43529.0
31075.37,43529.0
31081.26,43529.0
31087.22,43529.0
31093.18,43529.0
31099.14,43529.0
31105.25,43529.0
31111.23,43529.0
31117.18,43529.0
31123.12,43529.0
31129.07,43529.0
31135.05,43529.0
31141.03,43529.0
31147.01,43529.0
31152.99,43529.0
31158.92,43529.0
31164.89,43529.0
31170.89,43529.0
31176.8,43529.0
31182.72,43529.0
31188.63,43529.0
31194.49,43529.0
31200.56,43529.0
31206.5,43529.0
31212.38,43529.0
31218.41,43529.0
31224.48,43529.0
31230.42,43529.0
31236.37,43529.0
31242.27,43529.0
31248.15,43529.0
31254.05,43529.0
31259.98,43529.0
31265.88,43529.0
31271.85,43529.0
31277.79,43529.0
31283.79,43529.0
31289.8,43529.0
31295.9,43529.0
31301.87,43529.0
31307.86,43529.0
31313.77,43529.0
31319.72,43529.0
31325.68,43529.0
31331.58,43529.0
31337.51,43529.0
31343.63,43529.0
31349.56,43529.0
31355.57,43529.0
31361.54,43529.0
31367.49,43529.0
31373.48,43529.0
31379.4,43529.0
31385.36,43529.0
31391.23,43529.0
31397.13,43529.0
31403.02,43529.0
31408.97,43529.0
31414.96,43529.0
31420.9,43529.0
31426.89,43529.0
31432.83,43529.0
31438.75,43529.0
31444.68,43529.0
31450.64,43529.0
31456.54,43529.0
31462.48,43529.0
31468.5,43529.0
31474.44,43529.0
31480.33,43529.0
31486.28,43529.0
31492.15,43529.0
31498.06,43529.0
31504.04,43529.0
31509.99,43529.0
31515.9,43529.0
31521.96,43529.0
31527.94,43529.0
31533.92,43529.0
31539.97,43529.0
31545.96,43529.0
31551.9,43529.0
31557.91,43529.0
31563.82,43529.0
31569.74,43529.0
31575.69,43529.0
31581.62,43529.0
31587.57,43529.0
31593.52,43529.0
31599.43,43529.0
31605.44,43529.0
31611.57,43529.0
31617.56,43529.0
31623.44,43529.0
31629.37,43529.0
31635.28,43529.0
31641.19,43529.0
31647.17,43529.0
31653.09,43529.0
31659.09,43529.0
31665.11,43529.0
31671.04,43529.0
31676.93,43529.0
31682.91,43529.0
31688.83,43529.0
31694.72,43529.0
31700.76,43529.0
31706.81,43529.0
31712.92,43529.0
31718.86,43529.0
31724.8,43529.0
31730.66,43529.0
31736.59,43529.0
31742.55,43529.0
31748.54,43529.0
31754.51,43529.0
31760.37,43529.0
31766.34,43529.0
31772.33,43529.0
31778.31,43529.0
31784.24,43529.0
31790.14,43529.0
31796.16,43529.0
31802.1,43529.0
31808.05,43529.0
31813.95,43529.0
31819.86,43529.0
31825.83,43529.0
31831.76,43529.0
31837.7,43529.0
31843.62,43529.0
31849.55,43529.0
31855.45,43529.0
31861.44,43529.0
31867.44,43529.0
31873.41,43529.0
31879.34,43529.0
31885.25,43529.0
31891.21,43529.0
31897.17,43529.0
31903.08,43529.0
31909.11,43529.0
31915.14,43529.0
31921.1,43529.0
31927.04,43529.0
31933.01,43529.0
31938.94,43529.0
31944.91,43529.0
31950.88,43529.0
31956.83,43529.0
31962.74,43529.0
31968.67,43529.0
31974.62,43529.0
31980.56,43529.0
31986.53,43529.0
31992.48,43529.0
31998.36,43529.0
32004.41,43529.0
32010.39,43529.0
32016.27,43529.0
32022.22,43529.0
32028.09,43529.0
32034.03,43529.0
32040.01,43529.0
32045.91,43529.0
32051.85,43529.0
32057.81,43529.0
32063.82,43529.0
32069.78,43529.0
32075.69,43529.0
32081.69,43529.0
32087.63,43529.0
32093.63,43529.0
32099.6,43529.0
32105.51,43529.0
32111.47,43529.0
32117.41,43529.0
32123.38,43529.0
32129.34,43529.0
32135.35,43529.0
32141.29,43529.0
32147.33,43529.0
32153.26,43529.0
32159.13,43529.0
32165.13,43529.0
32171.11,43529.0
32176.98,43529.0
32182.94,43529.0
32188.98,43529.0
32194.96,43529.0
32200.91,43529.0
32206.91,43529.0
32212.87,43529.0
32218.75,43529.0
32224.64,43529.0
32230.58,43529.0
32236.52,43529.0
32242.44,43529.0
32248.38,43529.0
32254.34,43529.0
32260.27,43529.0
32266.19,43529.0
32272.2,43529.0
32278.1,43529.0
32284.06,43529.0
32290.03,43529.0
32296.01,43529.0
32301.93,43529.0
32307.92,43529.0
32313.86,43529.0
32319.82,43529.0
32325.72,43529.0
32331.71,43529.0
32337.82,43529.0
32343.81,43529.0
32349.77,43529.0
32355.73,43529.0
32361.68,43529.0
32367.63,43529.0
32373.55,43529.0
32379.55,43529.0
32385.44,43529.0
32391.39,43529.0
32397.38,43529.0
32403.21,43529.0
32409.12,43529.0
32415.08,43529.0
32421.0,43529.0
32427.0,43529.0
32432.98,43529.0
32438.96,43529.0
32444.9,43529.0
32450.86,43529.0
32456.8,43529.0
32462.72,43529.0
32468.71,43529.0
32474.66,43529.0
32480.57,43529.0
32486.45,43529.0
32492.41,43529.0
32498.34,43529.0
32504.31,43529.0
32510.29,43529.0
32516.18,43529.0
32522.14,43529.0
32528.08,43529.0
32533.94,43529.0
32539.85,43529.0
32545.85,43529.0
32551.79,43529.0
32557.73,43529.0
32563.7,43529.0
32569.7,43529.0
32575.66,43529.0
32581.66,43529.0
32587.58,43529.0
32593.47,43529.0
32599.37,43529.0
32605.25,43529.0
32611.22,43529.0
32617.11,43529.0
32623.13,43529.0
32629.09,43529.0
32635.02,43529.0
32640.95,43529.0
32646.89,43529.0
32652.73,43529.0
32658.72,43529.0
32664.8,43529.0
32670.73,43529.0
32676.64,43529.0
32682.61,43529.0
32688.61,43529.0
32694.52,43529.0
32700.5,43529.0
32706.4,43529.0
32712.36,43529.0
32718.3,43529.0
32724.23,43529.0
32730.15,43529.0
32736.16,43529.0
32742.11,43529.0
32748.12,43529.0
32754.07,43529.0
32760.0,43529.0
32765.87,43529.0
32771.81,43529.0
32777.68,43529.0
32783.58,43529.0
32789.58,43529.0
32796.01,43529.0
32801.9,43529.0
32807.89,43529.0
32813.87,43529.0
32819.88,43529.0
32825.87,43529.0
32831.78,43529.0
32837.71,43529.0
32843.74,43529.0
32849.77,43529.0
32855.73,43529.0
32861.74,43529.0
32867.62,43529.0
32873.56,43529.0
32879.54,43529.0
32885.44,43529.0
32891.32,43529.0
32897.33,43529.0
32903.2,43529.0
32909.18,43529.0
32915.13,43529.0
32921.11,43529.0
32927.08,43529.0
32933.08,43529.0
32938.98,43529.0
32944.94,43529.0
32950.89,43529.0
32956.84,43529.0
32962.72,43529.0
32968.63,43529.0
32974.68,43529.0
32980.63,43529.0
32986.58,43529.0
32992.45,43529.0
32998.48,43529.0
33004.47,43529.0
33010.38,43529.0
33016.28,43529.0
33022.29,43529.0
33028.23,43529.0
33034.2,43529.0
33040.18,43529.0
33046.15,43529.0
33052.1,43529.0
33058.12,43529.0
33064.01,43529.0
33069.96,43529.0
33075.9,43529.0
33081.86,43529.0
33087.79,43529.0
33093.76,43529.0
33099.64,43529.0
33105.59,43529.0
33111.61,43529.0
33117.51,43529.0
33123.45,43529.0
33129.45,43529.0
33135.39,43529.0
33141.35,43529.0
33147.36,43529.0
33153.29,43529.0
33159.32,43529.0
33165.29,43529.0
33171.22,43529.0
33177.22,43529.0
33183.22,43529.0
33189.21,43529.0
33195.11,43529.0
33201.15,43529.0
33207.04,43529.0
33213.04,43529.0
33218.97,43529.0
33224.95,43529.0
33230.93,43529.0
33236.87,43529.0
33242.81,43529.0
33248.75,43529.0
33254.73,43529.0
33260.63,43529.0
33266.57,43529.0
33272.52,43529.0
33278.39,43529.0
33284.31,43529.0
33290.27,43529.0
33296.25,43529.0
33302.25,43529.0
33308.21,43529.0
33314.12,43529.0
33320.04,43529.0
33326.03,43529.0
33331.91,43529.0
33337.88,43529.0
33343.81,43529.0
33349.72,43529.0
33355.62,43529.0
33361.56,43529.0
33367.45,43529.0
33373.41,43529.0
33379.41,43529.0
33385.35,43529.0
33391.26,43529.0
33397.22,43529.0
33403.08,43529.0
33409.1,43529.0
33415.02,43529.0
33420.93,43529.0
33426.84,43529.0
33432.72,43529.0
33438.6,43529.0
33444.65,43529.0
33450.58,43529.0
33456.47,43529.0
33462.43,43529.0
33468.37,43529.0
33474.3,43529.0
33480.22,43529.0
33486.22,43529.0
33492.26,43529.0
33498.31,43529.0
33504.26,43529.0
33510.22,43529.0
33516.18,43529.0
33522.2,43529.0
33528.08,43529.0
33534.0,43529.0
33539.95,43529.0
33545.91,43529.0
33551.82,43529.0
33557.78,43529.0
33563.73,43529.0
33569.63,43529.0
33575.59,43529.0
33581.58,43529.0
33587.53,43529.0
33593.54,43529.0
33599.5,43529.0
33605.44,43529.0
33611.42,43529.0
33617.3,43529.0
33623.28,43529.0
33629.26,43529.0
33635.26,43529.0
33641.2,43529.0
33647.2,43529.0
33653.1,43529.0
33659.01,43529.0
33664.96,43529.0
33670.9,43529.0
33676.84,43529.0
33682.86,43529.0
33688.75,43529.0
33694.64,43529.0
33700.62,43529.0
33706.54,43529.0
33712.45,43529.0
33718.45,43529.0
33724.36,43529.0
33730.29,43529.0
33736.26,43529.0
33742.13,43529.0
33748.17,43529.0
33754.14,43529.0
33760.06,43529.0
33765.96,43529.0
33771.9,43529.0
33777.79,43529.0
33783.74,43529.0
33789.75,43529.0
33795.67,43529.0
33801.61,43529.0
33807.65,43529.0
33813.64,43529.0
33819.51,43529.0
33825.45,43529.0
33831.39,43529.0
33837.26,43529.0
33843.22,43529.0
33849.12,43529.0
33855.05,43529.0
33860.97,43529.0
33866.97,43529.0
33872.85,43529.0
33878.86,43529.0
33884.77,43529.0
33890.63,43529.0
33896.63,43529.0
33902.58,43529.0
33908.52,43529.0
33914.46,43529.0
33920.5,43529.0
33926.45,43529.0
33932.45,43529.0
33938.46,43529.0
33944.46,43529.0
33950.42,43529.0
33956.41,43529.0
33962.32,43529.0
33968.26,43529.0
33974.15,43529.0
33980.11,43529.0
33986.13,43529.0
33992.05,43529.0
33997.95,43529.0
34004.0,43529.0
34010.08,43529.0
34016.02,43529.0
34022.04,43529.0
34027.99,43529.0
34034.09,43529.0
34040.0,43529.0
34045.95,43529.0
34051.78,43529.0
34057.73,43529.0
34063.64,43529.0
34069.54,43529.0
34075.52,43529.0
34081.4,43529.0
34087.29,43529.0
34093.28,43529.0
34099.23,43529.0
34105.16,43529.0
34111.14,43529.0
34117.06,43529.0
34122.99,43529.0
34128.94,43529.0
34134.81,43529.0
34140.76,43529.0
34146.62,43529.0
34152.6,43529.0
34158.57,43529.0
34164.61,43529.0
34170.49,43529.0
34176.38,43529.0
34182.34,43529.0
34188.25,43529.0
34194.1,43529.0
34200.06,43529.0
34205.98,43529.0
34211.89,43529.0
34217.95,43529.0
34223.95,43529.0
34229.91,43529.0
34235.84,43529.0
34241.71,43529.0
34247.67,43529.0
34253.68,43529.0
34259.64,43529.0
34265.53,43529.0
34271.45,43529.0
34277.4,43529.0
34283.34,43529.0
34289.23,43529.0
34295.14,43529.0
34301.03,43529.0
34307.03,43529.0
34312.96,43529.0
34318.91,43529.0
34324.8,43529.0
34330.76,43529.0
34336.66,43529.0
34342.55,43529.0
34348.54,43529.0
34354.46,43529.0
34360.43,43529.0
34366.39,43529.0
34372.28,43529.0
34378.26,43529.0
34384.25,43529.0
34390.18,43529.0
34396.17,43529.0
34402.07,43529.0
34407.99,43529.0
34413.93,43529.0
34419.82,43529.0
34425.82,43529.0
34431.79,43529.0
34437.7,43529.0
34443.64,43529.0
34449.64,43529.0
34455.51,43529.0
34461.46,43529.0
34467.38,43529.0
34473.35,43529.0
34479.31,43529.0
34485.23,43529.0
34491.13,43529.0
34497.07,43529.0
34503.02,43529.0
34508.94,43529.0
34514.97,43529.0
34520.98,43529.0
34526.87,43529.0
34532.77,43529.0
34538.69,43529.0
34544.58,43529.0
34550.53,43529.0
34556.56,43529.0
34562.49,43529.0
34568.4,43529.0
34574.38,43529.0
34580.3,43529.0
34586.25,43529.0
34592.22,43529.0
34598.09,43529.0
34604.0,43529.0
34609.98,43529.0
34615.9,43529.0
34621.84,43529.0
34627.77,43529.0
34633.73,43529.0
34639.73,43529.0
34645.63,43529.0
34651.54,43529.0
34657.55,43529.0
34663.53,43529.0
34669.48,43529.0
34675.48,43529.0
34681.45,43529.0
34687.4,43529.0
34693.37,43529.0
34699.3,43529.0
34705.28,43529.0
34711.21,43529.0
34717.15,43529.0
34723.09,43529.0
34728.98,43529.0
34734.94,43529.0
34740.95,43529.0
34746.83,43529.0
34752.73,43529.0
34758.64,43529.0
34764.62,43529.0
34770.6,43529.0
34776.56,43529.0
34782.5,43529.0
34788.5,43529.0
34794.49,43529.0
34800.45,43529.0
34806.38,43529.0
34812.32,43529.0
34818.3,43529.0
34824.28,43529.0
34830.21,43529.0
34836.18,43529.0
34842.2,43529.0
34848.19,43529.0
34854.1,43529.0
34860.05,43529.0
34865.95,43529.0
34871.88,43529.0
34877.81,43529.0
34883.72,43529.0
34889.7,43529.0
34895.68,43529.0
34901.65,43529.0
34907.62,43529.0
34913.57,43529.0
34919.52,43529.0
34925.4,43529.0
34931.32,43529.0
34937.28,43529.0
34943.17,43529.0
34949.18,43529.0
34955.13,43529.0
34961.02,43529.0
34966.99,43529.0
34972.96,43529.0
34978.92,43529.0
34984.88,43529.0
34990.88,43529.0
34996.83,43529.0
35002.86,43529.0
35008.79,43529.0
35014.69,43529.0
35020.65,43529.0
35026.58,43529.0
35032.45,43529.0
35038.43,43529.0
35044.37,43529.0
35050.31,43529.0
35056.31,43529.0
35062.31,43529.0
35068.33,43529.0
35074.23,43529.0
35080.16,43529.0
35086.1,43529.0
35092.02,43529.0
35097.91,43529.0
35103.89,43529.0
35109.81,43529.0
35115.76,43529.0
35121.62,43529.0
35127.64,43529.0
35133.52,43529.0
35139.44,43529.0
35145.53,43529.0
35151.45,43529.0
35157.31,43529.0
35163.26,43529.0
35169.18,43529.0
35175.12,43529.0
35181.09,43529.0
35187.07,43529.0
35193.02,43529.0
35198.94,43529.0
35204.92,43529.0
35210.92,43529.0
35216.94,43529.0
35222.85,43529.0
35228.79,43529.0
35234.74,43529.0
35240.75,43529.0
35246.73,43529.0
35252.69,43529.0
35258.74,43529.0
35264.77,43529.0
35270.72,43529.0
35276.57,43529.0
35282.57,43529.0
35288.54,43529.0
35294.4,43529.0
35300.29,43529.0
35306.3,43529.0
35312.22,43529.0
35318.14,43529.0
35324.23,43529.0
35330.21,43529.0
35336.11,43529.0
35342.11,43529.0
35348.06,43529.0
35353.96,43529.0
35359.98,43529.0
35365.92,43529.0
35371.85,43529.0
35377.78,43529.0
35383.86,43529.0
35389.78,43529.0
35395.79,43529.0
35401.76,43529.0
35407.74,43529.0
35413.7,43529.0
35419.67,43529.0
35425.6,43529.0
35431.64,43529.0
35437.62,43529.0
35443.57,43529.0
35449.5,43529.0
35455.52,43529.0
35461.42,43529.0
35467.36,43529.0
35473.33,43529.0
35479.25,43529.0
35485.24,43529.0
35491.21,43529.0
35497.22,43529.0
35503.17,43529.0
35509.17,43529.0
35515.11,43529.0
35521.08,43529.0
35526.97,43529.0
35532.82,43529.0
35538.77,43529.0
35544.75,43529.0
35550.66,43529.0
35556.65,43529.0
35562.77,43529.0
35568.75,43529.0
35574.77,43529.0
35580.74,43529.0
35586.77,43529.0
35592.9,43529.0
35598.96,43529.0
35605.02,43529.0
35611.1,43529.0
35617.13,43529.0
